age,country,job,study_hours,sleep_hours,phone_hours,social_media_hours,attendance,previous_score,exam_score,pass_fail
32.0,USA,,3.891540913704679,8.472587011314452,0.0,0.0,54.0,66.0,87.71604566357888,0.0
46.0,USA,engineer,5.759676404790349,,1.9307785051817683,1.2325664791073432,55.0,93.0,102.1052168261773,1.0
50.0,USA,designer,4.734675167445361,7.792394887045559,,2.333626317721307,83.0,94.0,117.4550552064223,1.0
47.0,Germany,student,5.566342010672727,6.144288964104147,7.110828690777165,0.9562762651176842,56.0,56.0,81.6017853526729,0.0
56.0,Germany,teacher,6.068493865750112,6.719043730307664,3.656342455108521,1.1797058278637973,95.0,44.0,94.8054473355699,1.0
44.0,Korea,teacher,6.069613812301047,4.040917707704325,4.481403123392559,6.0764559457360425,77.0,91.0,117.33897803289504,1.0
53.0,India,student,7.033640986893004,8.300480008801937,3.2934097298395524,2.987067158753405,95.0,84.0,,1.0
46.0,,engineer,5.67665037756916,5.501609483048027,6.205393452580173,2.420827935932261,59.0,52.0,75.82619930057137,0.0
55.0,India,student,4.045918518446358,5.694056453359084,5.721410345188868,4.001015141588056,53.0,81.0,73.28055686511095,0.0
50.0,Germany,designer,3.704419910493606,5.673788058460425,3.569041633958969,4.719104133975577,52.0,54.0,55.77592682974854,0.0
54.0,Germany,student,2.873382494262755,9.700601675355728,7.43598611135045,6.360923496682629,74.0,54.0,68.53849900855242,0.0
44.0,Germany,student,5.302359286225812,,4.370636284465748,5.558059527045162,72.0,57.0,81.57919167628275,0.0
50.0,India,engineer,7.642623429305047,8.413390410315584,1.0797498497223563,3.6522132444375055,76.0,89.0,131.9566720205044,1.0
21.0,Germany,designer,4.2830947880257,6.964011842675827,4.20003747502712,,63.0,41.0,61.55840651660396,0.0
39.0,Korea,freelancer,5.899216495419919,5.756335429846781,5.034881315452571,1.4962764278895158,,62.0,101.91529753701438,1.0
19.0,Germany,freelancer,3.495439990969679,5.484399920080454,3.7335504949034513,2.3972123299877794,81.0,82.0,82.29583097887345,0.0
,Uzbekistan,teacher,5.389609830321269,6.056715868774012,3.1770339095140754,3.759844807604099,72.0,52.0,78.40421515545529,0.0
22.0,India,student,7.51869425614888,6.888307889836189,7.528722632459939,3.1414747819176467,96.0,82.0,113.8495766295024,1.0
27.0,Uzbekistan,teacher,6.372495946663885,7.902605659582261,,0.7904598921323265,89.0,43.0,93.2645389033642,1.0
50.0,Germany,engineer,1.8583759337216863,6.293512480764376,,0.5223734584942235,86.0,86.0,86.64850639707956,0.0
55.0,Korea,freelancer,6.141389632071089,6.237382387329521,7.238108061859689,3.3885120803756097,52.0,93.0,96.4979262968867,1.0
30.0,USA,student,6.232451557587104,5.678267282646889,1.5479052078207047,3.1800608255241314,84.0,94.0,122.10231401781502,1.0
48.0,Germany,engineer,,5.208936787809666,3.4267639230035725,2.6851846985827352,62.0,64.0,,0.0
,Korea,engineer,6.335044225404682,5.083463470371607,3.2451356898755006,3.7243890810601386,83.0,,90.76454556839242,1.0
41.0,India,student,3.3329959205649238,8.482043376909402,6.463496981397041,4.870218691341892,73.0,89.0,77.21917066224493,0.0
32.0,Uzbekistan,engineer,5.126526309608172,6.206741373068692,6.869712759253735,3.4651034049987355,50.0,87.0,95.99747894851303,1.0
46.0,Uzbekistan,student,7.2203478818762035,6.339586150666351,1.4152490917896148,1.5875244678036051,61.0,81.0,114.85813953256508,1.0
25.0,Uzbekistan,student,7.039898966932736,6.000081125528721,6.713819256370801,5.872829453504922,57.0,,75.57274217545506,1.0
22.0,India,designer,6.096089948011942,6.524715565108565,6.676820632432364,2.735537276064992,68.0,52.0,79.21403325196039,0.0
46.0,Korea,teacher,3.2340095529982342,7.556611261485151,4.0387098818499405,3.07499644939129,,48.0,59.67898682266538,0.0
21.0,India,engineer,2.919072458761443,6.269678768245568,5.865085110639717,2.0195129425105547,77.0,98.0,,1.0
29.0,Uzbekistan,engineer,5.229087348886709,7.271109831145856,6.065659907889512,1.388379677005076,63.0,92.0,99.74487255476414,1.0
19.0,Germany,designer,5.361548477451681,9.12731273424646,3.495144297548201,1.5105084696424054,,84.0,96.09351004210748,1.0
44.0,USA,designer,4.799256455445486,5.770503975719191,3.684866884899357,1.1808086293971622,67.0,77.0,101.71609664162744,1.0
48.0,India,designer,3.3904300436066945,6.340797595014687,,0.0,,45.0,66.4103263365485,0.0
53.0,India,freelancer,5.873922150780787,7.961590404117713,0.7429500667283779,2.765610411714848,90.0,82.0,119.73712612816426,1.0
53.0,Korea,freelancer,5.220330697389083,9.245944250772888,3.2923866669708226,4.653523283243645,55.0,90.0,90.90282975817152,1.0
43.0,Korea,freelancer,5.5796486331009465,5.136534583185698,1.599282507393303,1.5235313498599532,82.0,98.0,103.04780857376647,1.0
44.0,India,,6.186867519248221,4.448793962728251,6.84715640599804,6.839231834179087,,,95.55846989014788,1.0
22.0,Uzbekistan,engineer,4.452700424643974,6.999090473691562,3.268834750995346,5.079566710920911,91.0,49.0,64.63226651418258,0.0
37.0,USA,teacher,4.022483245241126,6.8441846545422935,4.552747446186705,2.972664248293918,74.0,62.0,86.83481770582014,1.0
28.0,Korea,student,7.215130646617246,8.050253944249148,3.5631761280549794,,62.0,54.0,97.2673575112601,1.0
27.0,Uzbekistan,engineer,3.485283026939664,7.82134051993152,3.433031829083534,0.6043531780805642,72.0,84.0,79.99298046511008,0.0
57.0,Germany,engineer,4.061651601075985,6.94905516118859,4.4219325751732415,2.829474487216344,85.0,62.0,82.41246780816199,0.0
55.0,Korea,,7.468495630854946,8.573822280050187,2.5387126703957312,3.102180970273199,82.0,79.0,119.71720988694892,1.0
23.0,Uzbekistan,designer,3.90595149798068,5.97847351772101,,2.6934193288103367,70.0,76.0,86.14620836778569,0.0
25.0,Uzbekistan,student,4.80276471271888,7.317371188115133,3.588314005529824,4.603984680438963,83.0,73.0,,1.0
40.0,USA,designer,4.176060261773944,5.17643915677852,3.1535694002634176,5.24562314436033,85.0,55.0,78.65173752853966,0.0
43.0,USA,engineer,1.4335570374324051,6.936807585737023,,3.709010837330285,66.0,84.0,59.30503213797331,0.0
29.0,Germany,designer,4.753384695990406,4.808302542189953,3.106008135971037,3.789698959881827,59.0,90.0,98.65393736784075,1.0
43.0,Uzbekistan,,2.978756472842904,5.326234679535549,7.222229964823914,2.526667106711556,72.0,80.0,74.99725574251772,0.0
30.0,Uzbekistan,designer,5.509160865287122,9.56417775623488,5.257928216081055,2.992622887400062,93.0,86.0,104.9611095307416,1.0
57.0,USA,engineer,7.211277020082224,4.263193648216644,1.3013798905171932,3.617450180111025,51.0,71.0,116.77522732302728,1.0
35.0,Korea,student,0.5716525336526903,6.67502245687786,5.101755888077243,2.524892755850803,84.0,77.0,55.88059787875878,0.0
42.0,,teacher,,8.240822684087002,2.6210406049842057,3.9912707561991736,63.0,79.0,82.14795718785076,0.0
50.0,India,designer,5.904646465929963,10.332033372534143,4.271380350810907,1.4157364271433177,96.0,95.0,117.08486816335088,1.0
57.0,USA,engineer,0.6333021631404447,7.265612562649072,2.5376091187453023,1.9016965720502603,94.0,85.0,67.31650978306546,0.0
,,teacher,7.672530720844463,7.351330189094039,0.0,1.4296303554843215,90.0,44.0,112.85782838748018,1.0
53.0,USA,teacher,5.759784073606967,7.059528072621624,3.956533014143212,1.9970668290368008,51.0,56.0,77.30016528137212,0.0
21.0,Germany,freelancer,7.1664256438638025,8.585851607026244,1.1311684823040808,2.569073662064995,68.0,61.0,103.96785677164284,1.0
22.0,Uzbekistan,,3.8721042737771416,7.647555347856848,4.839430777462649,4.543636705030986,65.0,78.0,89.25217473548767,0.0
54.0,Germany,engineer,4.1133584594476185,6.1373683198106725,4.349569651613041,3.0621482729354885,92.0,80.0,89.77979158861648,1.0
25.0,USA,engineer,4.678127290401861,8.67326753714309,2.792230912118839,1.0735384023223729,93.0,87.0,99.24629877889072,1.0
59.0,,designer,9.27641809510308,6.30671392622826,7.651074076047976,0.8970592991396606,74.0,57.0,115.46259055226118,1.0
45.0,Korea,designer,7.636210720994133,4.602255819874001,1.5214250653912391,2.3760037066236097,50.0,67.0,101.2916258857371,1.0
48.0,Korea,designer,5.264695399017494,4.607013187846633,2.7513246974876675,4.251601544966848,51.0,52.0,74.45019764642927,0.0
26.0,India,teacher,5.508803543301568,6.698397780362976,1.758616835232504,5.10446541719196,97.0,89.0,,1.0
46.0,USA,teacher,6.269807623169866,7.154562348657083,8.082632064518442,0.6138525045957106,76.0,81.0,101.9852539756885,1.0
31.0,USA,freelancer,9.783109641982918,8.433443909573109,6.704488283292156,,51.0,40.0,106.2582825246844,1.0
57.0,Korea,designer,5.765439586114102,7.961224617671652,1.155756271339138,2.397191307786113,79.0,92.0,109.77589498513213,1.0
58.0,Germany,student,5.09191879223754,7.119776417809516,2.348837916692819,2.5136688226147257,59.0,89.0,101.21771786944528,1.0
39.0,Uzbekistan,freelancer,4.322803206770025,8.517265737148527,2.416682683089804,1.4036371816357096,68.0,58.0,76.81851929025969,0.0
28.0,Germany,student,5.469830495038882,7.019106859946427,2.8985459644742884,2.6699051288206346,91.0,73.0,98.73327386380932,1.0
40.0,Germany,teacher,3.825956363297582,5.064270950830078,1.9144386923333707,1.3362308101695572,,98.0,101.29483743317536,1.0
18.0,Korea,freelancer,5.992184676153746,4.737321517033664,2.788497925977423,2.601223614773469,62.0,43.0,79.71270957797718,0.0
54.0,Korea,freelancer,2.1348067404169178,8.918031561408487,6.009744538119996,4.722386763876811,,82.0,,0.0
38.0,Korea,engineer,4.478998821187335,3.632155312896908,7.893824672157975,3.946856279984051,,42.0,71.52223857133592,0.0
43.0,India,teacher,6.469265709454673,6.698889016436247,0.9112036422451536,5.870627416033468,57.0,80.0,101.67794650945456,1.0
53.0,Germany,teacher,5.738247308674708,11.472690240632536,1.9177857534655744,3.789535844552996,99.0,49.0,101.10087123924812,1.0
40.0,USA,freelancer,4.0747507598966966,,4.427118888760466,3.261777104245212,80.0,67.0,84.0451727700474,0.0
18.0,Uzbekistan,teacher,4.535950979166723,6.6871857692817,0.8393887207678983,3.8293434112685767,94.0,73.0,89.37737733244587,0.0
57.0,India,freelancer,7.070669373384423,4.473307650020231,4.478864042782451,1.83630274587704,74.0,78.0,110.1947324576972,1.0
32.0,USA,engineer,2.5791966079531576,9.426055852199823,5.080205574259458,0.0,88.0,86.0,76.00829454427324,0.0
38.0,Germany,freelancer,,8.820741806041685,5.401305100053949,4.194256727196107,70.0,98.0,85.40926796537397,0.0
26.0,Korea,teacher,3.1407320956450056,,5.024289052992472,0.3070063728943992,99.0,58.0,,0.0
26.0,Germany,teacher,4.978644271466713,6.9991604005347785,2.9295029056871966,4.682401582946373,87.0,81.0,98.7877635172116,1.0
27.0,Uzbekistan,freelancer,2.286523865487616,7.858018370412066,3.636660877066591,4.126220615012724,90.0,95.0,87.32899192471008,0.0
43.0,India,freelancer,6.906003185531963,6.777068412094222,1.640944827713409,1.72571828143434,78.0,91.0,121.13783729953823,1.0
58.0,India,freelancer,3.151415082288269,5.540108634273502,4.928677309275252,2.345865505316607,55.0,85.0,78.16875732332551,0.0
52.0,Uzbekistan,designer,5.448711115486259,8.43450239725722,7.206720534270243,2.9826920908137997,67.0,75.0,79.18413792530315,0.0
42.0,USA,teacher,3.841853798161194,6.924012015126685,,1.616743023869493,98.0,96.0,106.54559847335688,1.0
43.0,USA,teacher,4.869005838320548,7.782915946988181,2.609998528345893,3.810780284023456,93.0,,105.25777294381396,1.0
28.0,India,designer,1.793308180682513,6.818315139160351,5.989583705398451,3.943004672373289,84.0,42.0,55.36588909966768,0.0
55.0,India,freelancer,7.002632490419913,7.692729073070266,8.731293389557873,0.8355578397798937,76.0,62.0,,1.0
19.0,Korea,engineer,3.077004003257198,6.978260904013375,4.486299543227229,1.7653364893267296,54.0,56.0,59.78538236732791,0.0
24.0,USA,freelancer,2.867566557912595,6.861175221865688,5.108945687709336,2.944789731040458,56.0,46.0,,0.0
35.0,Uzbekistan,freelancer,9.758018026804184,7.044984393216281,5.355402188132088,4.710870496455585,59.0,65.0,114.7355739319258,1.0
44.0,USA,designer,6.108614621915216,11.441304535694568,0.7910854682965249,3.9784274934720423,59.0,82.0,113.93456270304156,1.0
51.0,Korea,teacher,6.92483281656615,8.203610478972905,,0.0,77.0,57.0,107.57034013155224,1.0
44.0,India,freelancer,5.917782792723798,10.879086875349284,2.972267156939055,2.56200873342626,85.0,99.0,113.29972812739383,1.0
34.0,India,teacher,4.095038880027197,6.987846378987726,5.669733297791896,3.709010425505165,,85.0,67.5293230136229,0.0
41.0,Korea,,2.386300285089979,6.536413045953219,5.436738615788164,1.8000602738205678,99.0,85.0,79.35347637761791,0.0
42.0,Uzbekistan,teacher,4.4023592251486825,5.388704412436786,3.758526514534105,1.6838814669022597,84.0,45.0,,0.0
24.0,India,engineer,,9.40484679493384,2.8522438819825693,1.8795679755175465,84.0,70.0,77.59609966342396,0.0
23.0,Germany,engineer,3.163769655130962,5.642222639276341,0.6268080805864331,2.538034312363324,86.0,68.0,86.49923708903184,0.0
41.0,,freelancer,1.8336253420606063,9.714341136080035,3.969174942783476,1.5313598689853691,97.0,48.0,64.21171574752621,0.0
50.0,Germany,teacher,5.228951919590992,5.475717503844553,2.090863770442331,3.98989555459108,69.0,93.0,109.8013855513409,1.0
46.0,Korea,freelancer,8.146824295051692,8.32998980294864,1.842997320843775,1.7089477963320152,62.0,74.0,119.31714541940282,1.0
39.0,Korea,designer,6.116273446052897,4.613488774789532,5.852537528245174,1.445761887027125,60.0,56.0,74.22125900231966,0.0
43.0,India,engineer,4.788419224296575,6.337066447614004,,2.401962149956609,,99.0,103.013675950719,1.0
45.0,USA,freelancer,4.918856254379697,7.033122294169487,3.022811683801,5.218374831071374,68.0,51.0,90.72567558518152,1.0
38.0,Germany,designer,0.0,6.103763476444769,0.8619114373847321,3.787919802736174,77.0,75.0,60.74726079924292,0.0
24.0,Uzbekistan,freelancer,4.152329156201247,6.74601009724906,2.3483768395125875,3.8832957516761057,87.0,91.0,101.96097741280413,1.0
34.0,India,teacher,2.146648209559322,6.753182341631708,5.9865079226543845,3.4293769069511644,94.0,87.0,78.6975995300351,0.0
37.0,Uzbekistan,teacher,5.268825055804553,8.210400325045097,,1.5795285832005312,53.0,63.0,81.7566240910614,0.0
58.0,India,teacher,4.480048022663532,3.869872316519888,3.0563904051552844,2.0399013245992146,86.0,49.0,68.11204246556807,0.0
37.0,USA,teacher,3.26139091758492,6.155620407957904,4.117506353753814,1.7850061034199216,68.0,97.0,85.55849304861638,0.0
,USA,student,5.223793408977199,8.881954521656434,0.0,4.637340002827942,86.0,69.0,101.90088311284414,1.0
45.0,USA,designer,,7.843719884974892,0.0,3.443005096924165,63.0,68.0,100.95994344437815,1.0
57.0,USA,designer,8.037248078912855,8.90692939319052,7.954253041042116,0.499041445956943,80.0,78.0,111.62784302233008,1.0
24.0,Korea,teacher,6.37283500089346,8.138184032159028,5.013052436679311,5.178979617577039,77.0,49.0,80.32401820077935,0.0
18.0,Korea,student,5.433945580073745,5.374727339485284,4.003324128518509,,85.0,78.0,102.1153621644117,1.0
,Germany,,3.1049710526972154,7.991345756679364,3.2060876319834763,3.980067021780332,93.0,94.0,89.30846991639704,0.0
30.0,Uzbekistan,student,2.8531217617850237,7.150289200139144,0.4763320209370505,4.578506910069627,87.0,67.0,75.388381846999,0.0
47.0,India,teacher,6.197696014873215,10.402091997689489,5.986428254972179,0.0,68.0,57.0,82.33791637545846,0.0
40.0,India,engineer,4.59986125511914,8.203246873741614,1.7262224737392056,3.6818965609199177,91.0,80.0,103.35896624179728,1.0
36.0,Korea,engineer,5.498731182253215,7.785051111516401,5.408365290666966,2.62113590243595,50.0,,100.96692507549214,1.0
49.0,India,freelancer,6.956001048343119,,4.264001531085123,0.0,72.0,89.0,115.63465505046264,1.0
,Korea,teacher,1.97372244971638,7.703268312499936,3.895811071753026,1.3012093612114457,77.0,56.0,62.25827357231009,0.0
46.0,Germany,designer,,7.66270169161911,1.3952673618707945,2.3180871875476026,97.0,50.0,116.02725780091232,1.0
46.0,Uzbekistan,freelancer,6.938763573897992,6.600559945904623,1.421899990654789,4.26847706515067,53.0,40.0,89.0729444941767,0.0
47.0,Germany,engineer,0.8911195560247105,7.80320933053,4.779868772625177,2.73564307498196,90.0,56.0,56.05387207776111,0.0
33.0,USA,teacher,9.706184897821954,8.422700020409042,4.158433648840037,3.222181971508655,67.0,75.0,114.83873454954843,1.0
57.0,USA,freelancer,5.6427526381629125,8.590492103548128,4.094334146526758,2.465807455740268,98.0,75.0,104.40879456877394,1.0
36.0,USA,,4.042923399154093,8.40867522940527,4.572083185027375,4.631856411458733,96.0,85.0,89.27459565006673,1.0
35.0,Germany,engineer,6.038124447209851,9.262095469228107,0.1265130197459161,3.7815467349212986,,99.0,129.76648240090768,1.0
18.0,,freelancer,3.045050726122528,8.684338184955887,6.030287679880974,3.244283222676001,74.0,48.0,57.76405392313397,0.0
31.0,Uzbekistan,engineer,6.092256706387103,7.942776871151155,3.2882005187712853,1.285300498205613,67.0,84.0,104.4163930548934,1.0
19.0,USA,student,3.413007083329377,5.284508800504447,6.339290044240874,3.1797591226965665,55.0,99.0,73.10011720688425,0.0
45.0,USA,engineer,9.0407190709412,5.285097515756373,0.0,7.172807708068868,68.0,67.0,131.30990701259387,1.0
47.0,USA,teacher,5.120200387812802,6.627798395107974,5.13805201105486,4.192900929748971,61.0,87.0,95.62213968176177,1.0
55.0,Uzbekistan,designer,6.299646104145648,7.070130529071578,5.119158595588522,1.890985824551272,74.0,72.0,101.14359105369066,1.0
,USA,engineer,3.427869800695722,9.097002296804892,1.0277346532866858,5.778689835320096,84.0,42.0,67.5023748381483,0.0
18.0,Uzbekistan,designer,6.632992047786717,2.830439671306695,2.721487764795727,1.8249095678140703,50.0,90.0,103.75276162801164,1.0
25.0,USA,student,4.974839872995776,5.450190605885357,1.8809872080996015,4.071456061066526,54.0,47.0,76.85474183999652,0.0
46.0,Germany,freelancer,2.1762965833561103,6.708668628302745,5.726425245010505,2.930700253873103,50.0,89.0,61.98503012558763,0.0
56.0,Germany,freelancer,4.522474560223504,5.504713557050968,4.617776965778486,3.273193629468337,57.0,45.0,68.71870736361774,0.0
20.0,Uzbekistan,designer,8.862222137725075,5.802838992444603,,3.328244577239659,88.0,98.0,121.09781878435996,1.0
49.0,Germany,freelancer,6.717954052086616,,4.405907868563931,2.6286473603826064,96.0,91.0,116.79409389753212,1.0
27.0,Uzbekistan,engineer,4.242049862187013,5.581261203888596,,2.4159904384925124,92.0,97.0,108.09118947707032,1.0
27.0,Germany,,1.2616684779981302,5.8413635088767855,6.344021482761015,1.024748873155255,67.0,45.0,42.20273399844183,0.0
36.0,Germany,teacher,,9.044848845541678,,1.312471454684196,95.0,68.0,79.79640256493396,0.0
51.0,Uzbekistan,engineer,2.187051991931077,7.921477510242969,3.2316335940964414,3.5009455489173256,58.0,76.0,76.35928142561251,0.0
50.0,India,engineer,1.3099839871330037,8.145915017113005,2.859411109476928,1.9759285257698755,54.0,51.0,34.781281584103,0.0
40.0,Germany,engineer,6.571182260330605,6.948815863813067,3.8405331449429263,1.634985167317644,53.0,48.0,,0.0
45.0,USA,,5.124774792760332,8.516657819007643,5.5931675796201805,7.240985850882028,93.0,80.0,95.70599732410535,1.0
49.0,India,student,8.590216896687881,8.271697476959176,2.467793876294097,6.734018137911857,78.0,88.0,135.47790358594182,1.0
24.0,Uzbekistan,freelancer,3.004716202404742,7.897806871660542,5.3043070523593965,3.871236141969422,50.0,58.0,61.80739733066032,0.0
46.0,India,designer,4.995438130481739,6.018753917286833,4.6452646366206105,4.082267607133232,79.0,56.0,78.04294222569956,0.0
25.0,Korea,student,2.2116512965061714,6.336944277415187,1.493387753601037,1.7813750384052427,94.0,93.0,94.39620647556004,1.0
18.0,Korea,designer,3.810253277667515,8.587195148098553,5.207070518380855,1.2221385920931251,50.0,87.0,76.55131134796987,0.0
20.0,Germany,freelancer,,,4.283842025704705,2.4894962608592883,52.0,83.0,,1.0
41.0,,teacher,4.250692064376705,,2.898951577619414,3.0004448314118246,71.0,71.0,79.84441986916453,0.0
40.0,USA,engineer,5.107081261231002,6.195972887854032,4.254857145428538,4.06961633930443,57.0,74.0,85.83037780366013,0.0
25.0,India,engineer,6.943219126502774,9.33910852332868,2.9766979534318576,0.2544952484002367,67.0,53.0,93.74152052827566,1.0
54.0,Korea,teacher,6.732835170909109,6.1974450034126045,4.4953441293795535,6.220870751843244,74.0,88.0,116.35214496634234,1.0
20.0,Germany,student,3.4613308318174014,,3.664079260706895,3.372037075028301,97.0,93.0,93.34858205029458,1.0
50.0,India,student,4.939291756272701,6.076468111942828,0.9401515359807676,0.6739549491771863,69.0,55.0,85.62178833316129,0.0
45.0,Germany,designer,6.588192749918887,8.145138331728049,3.723928756235519,3.23621219302329,80.0,60.0,101.79174147519532,1.0
25.0,Germany,teacher,7.071473014859012,7.805198786054534,3.11463220913838,,79.0,51.0,102.26881211572594,1.0
51.0,Korea,student,3.677686630691695,4.763222888251956,5.2711727085975895,1.5411898548851195,65.0,99.0,92.31391066570424,1.0
52.0,Korea,teacher,6.416328909600479,7.40204798062897,5.759536991891489,1.4063971692382946,51.0,63.0,87.6671811772442,0.0
49.0,Germany,freelancer,5.6622930183754026,4.476119669052149,2.9819964763389804,2.615271057271252,66.0,73.0,93.5431066179261,1.0
41.0,Uzbekistan,engineer,2.868021772922142,6.168898303856635,2.421209046828497,6.154073536131267,59.0,47.0,57.55326236292638,0.0
,Germany,engineer,6.60031592517147,6.982849125051434,0.6396919044820781,3.138998007966161,56.0,83.0,109.95150516844566,1.0
,Germany,engineer,5.303086416864938,9.770298873193743,,,91.0,60.0,96.22880220736104,1.0
33.0,USA,teacher,1.5172187873469478,7.476868697648765,3.353462451215459,4.407771422747214,58.0,87.0,65.59496715710249,0.0
21.0,USA,teacher,4.4122928785772615,5.849370869105436,1.3214733276915718,,66.0,47.0,76.05141347806268,0.0
54.0,USA,designer,5.079715083169945,6.5241848462251,5.786273184660439,1.258469972337993,,67.0,72.37890499317815,0.0
38.0,Uzbekistan,engineer,3.788351042364813,8.386295161663757,4.524323920881389,0.6018874748757588,58.0,55.0,69.49493691942912,0.0
31.0,Uzbekistan,designer,7.45645685099705,5.869724737390049,3.759166571960202,2.418821724499756,86.0,49.0,103.33888310850314,1.0
48.0,Germany,engineer,7.52893698135621,8.645467747002236,3.9666573912097296,4.715904470072921,73.0,91.0,124.70753313613568,1.0
35.0,USA,designer,4.23501968217431,6.215423082928907,4.612089907170226,4.403088225074441,88.0,54.0,78.05678018008946,0.0
24.0,Uzbekistan,designer,4.015548957292515,5.627021266731823,5.2661899557390175,3.384570942039163,60.0,43.0,52.40002385425316,0.0
27.0,Korea,freelancer,4.7375306532613575,6.263495558645844,5.618015273694531,,57.0,65.0,74.47198373216841,0.0
24.0,Germany,designer,4.599838868386638,4.575573393867896,3.3817380093738385,2.794763459331404,74.0,54.0,78.23558531275333,0.0
50.0,India,teacher,3.8149962123961543,3.741134528273558,3.7161301064314256,2.277777009318005,95.0,75.0,92.80222601347438,1.0
40.0,Germany,designer,0.0,6.876196916018712,4.345940211888328,,51.0,71.0,31.756751853656368,0.0
38.0,India,engineer,8.509623751199229,6.899053182484661,3.6344773440307367,,59.0,82.0,119.71393290627704,1.0
36.0,USA,designer,5.000835927556285,7.384692676805,,5.695688724937678,,77.0,91.48579383586934,1.0
36.0,India,student,4.643379776141847,6.868788722911641,,3.25668145096099,97.0,43.0,71.53030903017478,0.0
53.0,USA,,5.650338260103902,10.493879686158737,,2.336302116514352,65.0,80.0,95.6995528718028,1.0
46.0,Korea,student,4.83988450293182,7.252614014909046,2.1836167174135257,5.731749803688722,,48.0,75.6166600428783,0.0
35.0,India,engineer,4.139368310709101,4.935305715825093,5.01680224166415,6.017973646143382,80.0,,80.43347733624256,0.0
19.0,Germany,teacher,2.9887080272161013,5.320127716446125,4.767398108421652,7.117737529512561,60.0,94.0,77.33276875022892,0.0
18.0,USA,teacher,1.3227744470086082,7.000457004023092,2.0159159493650067,2.6275088274931364,55.0,67.0,52.9969037150038,0.0
22.0,Germany,teacher,2.291242140091213,6.346860073662294,4.765199918657453,3.15784615916914,55.0,76.0,66.71762884309646,0.0
37.0,,student,2.7666518665797057,5.157280154254804,2.911618962707976,3.976433883742216,81.0,86.0,79.93521762304479,0.0
28.0,USA,freelancer,6.3018443160819375,6.911727876050706,5.4921876301545645,5.4932776998716575,88.0,99.0,110.81582923310674,1.0
59.0,,engineer,6.449246293528789,6.933663655926488,,,97.0,48.0,103.53253159522797,1.0
19.0,USA,teacher,,9.393540600245071,4.445973077671448,1.5249677144479432,62.0,,60.902968232308936,0.0
20.0,Germany,engineer,0.0,5.625865439316856,4.077093467778338,1.8699306288489133,52.0,42.0,19.138246261147323,0.0
40.0,Korea,student,5.018241439003752,6.373408291137741,0.0,4.766147174083324,90.0,97.0,111.82209006276734,1.0
29.0,USA,freelancer,4.156915568681363,9.388924583643448,1.5714497906853273,3.931552789731984,84.0,92.0,102.5247398266938,1.0
37.0,India,student,4.1074750265997375,7.492879311895914,3.738397560420258,2.740634831264279,87.0,83.0,94.60178042811484,1.0
22.0,Uzbekistan,engineer,6.91187495152873,5.617067908720927,7.0387670956070725,2.641979832620415,66.0,87.0,97.06500109233124,1.0
54.0,Korea,freelancer,5.277305250945704,5.927901723233637,5.129362136265559,2.740701692154522,52.0,44.0,75.35254519914614,0.0
55.0,Uzbekistan,freelancer,3.0472407029598414,5.178761867448008,7.62809265811783,4.858558544832901,83.0,49.0,62.6478624033512,0.0
47.0,USA,student,2.587173932081901,7.11590894151049,4.165974387308486,1.8165705808316612,,67.0,66.57495084223993,0.0
26.0,Germany,teacher,4.474777286030087,8.546739977253505,3.938298472349455,1.1798833487709817,73.0,54.0,83.6052637971024,0.0
51.0,Germany,engineer,,9.446351913448488,6.850250373174079,5.725213160368686,55.0,53.0,57.05834502147216,0.0
52.0,India,designer,4.855204751944766,4.7705774035978346,3.681571390321303,3.0375817080594905,91.0,85.0,103.52139963117476,1.0
39.0,Germany,designer,7.052284088803932,8.303675855474996,2.027060187037633,2.881006861286927,60.0,62.0,109.1525486954674,1.0
41.0,Korea,student,2.2404351768011,7.246469196700822,4.6335082352347285,4.006488179576609,97.0,52.0,69.26256284757788,0.0
34.0,Germany,engineer,5.175558869617937,6.607104452744879,6.245027963984787,1.5166344621981265,76.0,55.0,75.00687773441626,0.0
27.0,India,engineer,,6.373992940181026,2.348104973837581,4.125744001164716,97.0,69.0,116.71056566839464,1.0
47.0,USA,student,4.827625328363782,4.118602246157929,5.178087079356065,2.425909141003841,73.0,79.0,86.3434891434052,0.0
40.0,USA,engineer,6.443161790235306,7.956997943602369,3.8135269826713407,4.688508805026012,67.0,47.0,90.03901311129115,1.0
49.0,Germany,teacher,4.425455015769075,5.021714836234976,4.902699569134112,0.6993988474947281,76.0,56.0,78.78130852298345,0.0
,Uzbekistan,student,5.3416561588472735,5.877706277413438,4.627067754090197,3.675999281949197,90.0,69.0,88.06177720031786,0.0
34.0,USA,teacher,5.881569864684353,7.626976951829945,3.171391216728346,2.6531511432140884,70.0,56.0,89.10054842746295,0.0
31.0,Germany,,3.855995123473731,4.275046644326341,3.787624277902915,1.9430350528150024,83.0,74.0,86.49899754988603,0.0
26.0,India,student,8.981352034379999,5.01880908577795,3.293544346532391,4.157016868819109,82.0,40.0,107.6822766270044,1.0
57.0,Germany,engineer,6.155160360663843,8.82799398871531,4.237496440079447,2.7775171157196725,97.0,88.0,115.43983971710566,1.0
19.0,USA,student,7.605970997433841,7.183088319359094,2.3078055973208773,3.699019197235296,67.0,97.0,128.8616456698343,1.0
